Year,Dist Name,Crop,AREA,NITROGEN_CONSUMOTION,PHOSPHATE_CONSUMPTION,POTASH_CONSUMPTION,RAINFALL_YEARLY,PRODUCTION,YIELD
2008,Bijapur / Vijayapura,GROUNDNUT,68.26,986.58,1503.29,562.75,360.00,45.26,663.05
2008,Bijapur / Vijayapura,SESAMUM,1.61,29.09,44.32,49.77,360.00,0.38,236.02
2008,Bijapur / Vijayapura,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,360.00,0.00,0.00
2008,Bijapur / Vijayapura,SAFFLOWER,13.80,249.32,379.90,426.64,360.00,7.24,524.64
2008,Bijapur / Vijayapura,CASTOR,0.10,4.34,1.65,1.24,360.00,0.10,1000.00
2008,Bijapur / Vijayapura,LINSEED,8.82,382.43,97.12,72.71,360.00,3.14,356.01
2008,Bijapur / Vijayapura,SUNFLOWER,231.23,10026.07,7638.58,2859.48,360.00,87.66,379.10
2008,Bijapur / Vijayapura,SOYABEAN,2.28,32.95,50.21,18.80,360.00,2.31,1013.16
2008,Bijapur / Vijayapura,OILSEEDS,326.34,4716.67,7187.00,2690.44,360.00,146.14,447.82
2008,Bijapur / Vijayapura,SUGARCANE,127.29,20697.22,7849.28,11543.55,360.00,695.68,5465.32
2008,Bijapur / Vijayapura,COTTON,8.02,579.57,220.78,165.30,360.00,3.20,399.00
2009,Bijapur / Vijayapura,RICE,0.16,13.24,3.30,2.73,917.10,0.46,2875.00
2009,Bijapur / Vijayapura,WHEAT,107.80,8917.68,3332.83,1836.69,917.10,113.52,1053.06
2009,Bijapur / Vijayapura,SORGHUM ,316.28,13082.02,4889.18,4041.58,917.10,283.32,895.79
2009,Bijapur / Vijayapura,PEARL MILLET,105.67,2913.83,1088.99,900.20,917.10,45.57,431.25
2009,Bijapur / Vijayapura,MAIZE,146.59,12126.55,4532.09,2497.60,917.10,293.76,2003.96
2009,Bijapur / Vijayapura,FINGER MILLET,0.00,0.00,0.00,0.00,917.10,0.00,0.00
2009,Bijapur / Vijayapura,BARLEY,0.00,0.00,0.00,0.00,917.10,0.00,0.00
2009,Bijapur / Vijayapura,CHICKPEA,256.24,3532.88,5281.41,2182.90,917.10,165.69,646.62
2009,Bijapur / Vijayapura,PIGEON PEA,108.90,1501.45,2244.56,927.72,917.10,33.66,309.09
2009,Bijapur / Vijayapura,MINOR PULSES,81.00,1116.78,1669.50,690.04,917.10,11.28,139.26
2009,Bijapur / Vijayapura,GROUNDNUT,101.43,1398.45,2090.59,864.08,917.10,59.45,586.12
2009,Bijapur / Vijayapura,SESAMUM,3.48,59.98,89.66,111.17,917.10,1.26,362.07
2009,Bijapur / Vijayapura,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,917.10,0.00,0.00
2009,Bijapur / Vijayapura,SAFFLOWER,9.98,172.00,257.12,318.82,917.10,5.12,513.03
2009,Bijapur / Vijayapura,CASTOR,0.02,0.83,0.31,0.26,917.10,0.02,1000.00
2009,Bijapur / Vijayapura,LINSEED,6.56,271.34,67.60,55.88,917.10,1.84,280.49
2009,Bijapur / Vijayapura,SUNFLOWER,180.10,7449.32,5568.11,2301.40,917.10,51.06,283.51
2009,Bijapur / Vijayapura,SOYABEAN,3.52,48.53,72.55,29.99,917.10,2.04,579.55
2009,Bijapur / Vijayapura,OILSEEDS,306.14,4220.87,6309.90,2608.00,917.10,121.06,395.44
2009,Bijapur / Vijayapura,SUGARCANE,132.61,20568.88,7653.09,12426.72,917.10,844.14,6365.58
2009,Bijapur / Vijayapura,COTTON,6.49,447.40,167.21,138.22,917.10,2.05,315.87
2010,Bijapur / Vijayapura,RICE,0.21,19.34,5.26,3.66,588.00,0.59,2809.52
2010,Bijapur / Vijayapura,WHEAT,88.66,8164.13,3328.66,1545.85,588.00,92.64,1044.89
2010,Bijapur / Vijayapura,SORGHUM ,296.48,13650.46,5565.53,3877.00,588.00,369.22,1245.35
2010,Bijapur / Vijayapura,PEARL MILLET,99.50,3054.10,1245.21,867.43,588.00,104.88,1054.07
2010,Bijapur / Vijayapura,MAIZE,164.02,15103.54,6157.98,2859.80,588.00,508.49,3100.17
2010,Bijapur / Vijayapura,FINGER MILLET,0.00,0.00,0.00,0.00,588.00,0.00,0.00
2010,Bijapur / Vijayapura,BARLEY,0.00,0.00,0.00,0.00,588.00,0.00,0.00
2010,Bijapur / Vijayapura,CHICKPEA,234.22,3594.63,5862.38,2041.89,588.00,153.95,657.29
2010,Bijapur / Vijayapura,PIGEON PEA,200.92,3083.57,5028.90,1751.59,588.00,113.51,564.95
2010,Bijapur / Vijayapura,MINOR PULSES,91.08,1397.83,2279.67,794.02,588.00,19.54,214.54
2010,Bijapur / Vijayapura,GROUNDNUT,91.73,1407.80,2295.94,799.69,588.00,72.54,790.80
2010,Bijapur / Vijayapura,SESAMUM,3.09,59.28,96.68,101.02,588.00,2.32,750.81
2010,Bijapur / Vijayapura,RAPESEEN & MUSTARD,0.01,0.46,0.19,0.09,588.00,0.01,1000.00
2010,Bijapur / Vijayapura,SAFFLOWER,8.58,164.60,268.44,280.50,588.00,4.40,512.82
2010,Bijapur / Vijayapura,CASTOR,0.00,0.00,0.00,0.00,588.00,0.00,0.00
2010,Bijapur / Vijayapura,LINSEED,5.65,260.14,70.71,49.26,588.00,1.84,325.66
2010,Bijapur / Vijayapura,SUNFLOWER,95.04,4375.81,3568.19,1242.82,588.00,53.72,565.24
2010,Bijapur / Vijayapura,SOYABEAN,3.70,56.78,92.61,32.26,588.00,3.03,818.92
2010,Bijapur / Vijayapura,OILSEEDS,207.00,3176.88,5181.08,1804.59,588.00,123.80,598.07
2010,Bijapur / Vijayapura,SUGARCANE,121.31,20944.98,8501.68,11633.18,588.00,1116.77,9205.92
2010,Bijapur / Vijayapura,COTTON,12.91,990.67,403.91,281.37,588.00,5.52,427.58
2011,Bijapur / Vijayapura,RICE,0.18,14.88,4.87,1.79,356.00,0.47,2611.11
2011,Bijapur / Vijayapura,WHEAT,71.63,5920.41,2906.62,710.74,356.00,56.53,789.19
2011,Bijapur / Vijayapura,SORGHUM ,278.69,11517.23,5654.38,2073.96,356.00,271.50,974.20
2011,Bijapur / Vijayapura,PEARL MILLET,93.27,2569.67,1261.58,462.73,356.00,94.06,1008.47
2011,Bijapur / Vijayapura,MAIZE,164.19,13570.73,6662.54,1629.16,356.00,524.06,3191.79
2011,Bijapur / Vijayapura,FINGER MILLET,0.00,0.00,0.00,0.00,356.00,0.00,0.00
2011,Bijapur / Vijayapura,BARLEY,0.00,0.00,0.00,0.00,356.00,0.00,0.00
2011,Bijapur / Vijayapura,CHICKPEA,194.88,2684.56,5271.93,966.84,356.00,73.98,379.62
2011,Bijapur / Vijayapura,PIGEON PEA,109.53,1508.82,2963.02,543.40,356.00,38.20,348.76
2011,Bijapur / Vijayapura,MINOR PULSES,66.59,917.31,1801.40,330.37,356.00,9.69,145.52
2011,Bijapur / Vijayapura,GROUNDNUT,68.43,942.65,1851.18,339.50,356.00,45.04,658.19
2011,Bijapur / Vijayapura,SESAMUM,3.08,53.04,104.15,57.30,356.00,0.51,165.58
2011,Bijapur / Vijayapura,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,356.00,0.00,0.00
2011,Bijapur / Vijayapura,SAFFLOWER,10.48,180.46,354.38,194.98,356.00,3.01,287.21
2011,Bijapur / Vijayapura,CASTOR,0.03,1.24,0.61,0.22,356.00,0.02,666.67
2011,Bijapur / Vijayapura,LINSEED,5.72,236.39,77.37,28.38,356.00,1.15,201.05
2011,Bijapur / Vijayapura,SUNFLOWER,110.51,4566.97,4484.30,822.40,356.00,54.32,491.54
2011,Bijapur / Vijayapura,SOYABEAN,3.03,41.74,81.97,15.03,356.00,2.61,861.39
2011,Bijapur / Vijayapura,OILSEEDS,195.83,2697.64,5297.63,971.55,356.00,94.14,480.72
2011,Bijapur / Vijayapura,SUGARCANE,267.14,41399.66,20234.80,14578.72,356.00,2259.73,8459.03
2011,Bijapur / Vijayapura,COTTON,13.70,943.62,463.27,169.92,356.00,4.60,335.77
2012,Bijapur / Vijayapura,RICE,0.15,13.88,2.80,2.13,427.90,0.38,2533.33
2012,Bijapur / Vijayapura,WHEAT,72.99,6754.97,2040.18,1038.80,427.90,63.04,863.68
2012,Bijapur / Vijayapura,SORGHUM ,352.51,16311.78,4926.59,3762.73,427.90,409.97,1163.00
2012,Bijapur / Vijayapura,PEARL MILLET,74.53,2299.16,694.41,530.36,427.90,70.21,942.04
2012,Bijapur / Vijayapura,MAIZE,140.72,13023.14,3933.33,2002.75,427.90,405.94,2884.74
2012,Bijapur / Vijayapura,FINGER MILLET,0.00,0.00,0.00,0.00,427.90,0.00,0.00
2012,Bijapur / Vijayapura,BARLEY,0.00,0.00,0.00,0.00,427.90,0.00,0.00
2012,Bijapur / Vijayapura,CHICKPEA,255.62,3942.79,4763.31,1819.01,427.90,130.82,511.78
2012,Bijapur / Vijayapura,PIGEON PEA,87.15,1344.24,1623.98,620.17,427.90,50.90,584.05
2012,Bijapur / Vijayapura,MINOR PULSES,10.29,158.72,191.75,73.22,427.90,3.04,295.43
2012,Bijapur / Vijayapura,GROUNDNUT,67.59,1042.54,1259.49,480.98,427.90,55.29,818.02
2012,Bijapur / Vijayapura,SESAMUM,0.29,5.59,6.75,7.74,427.90,0.04,137.93
2012,Bijapur / Vijayapura,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,427.90,0.00,0.00
2012,Bijapur / Vijayapura,SAFFLOWER,5.21,100.45,121.36,139.03,427.90,1.94,372.36
2012,Bijapur / Vijayapura,CASTOR,0.00,0.00,0.00,0.00,427.90,0.00,0.00
2012,Bijapur / Vijayapura,LINSEED,3.87,179.08,36.06,27.54,427.90,0.57,147.29
2012,Bijapur / Vijayapura,SUNFLOWER,115.27,5333.92,3221.97,1230.40,427.90,54.37,471.68
2012,Bijapur / Vijayapura,SOYABEAN,0.29,4.47,5.40,2.06,427.90,0.22,758.62
2012,Bijapur / Vijayapura,OILSEEDS,186.75,2880.51,3479.96,1328.93,427.90,96.41,516.25
2012,Bijapur / Vijayapura,SUGARCANE,128.74,22339.57,6717.15,10077.35,427.90,1075.50,8354.05
2012,Bijapur / Vijayapura,COTTON,13.76,1061.20,320.51,244.79,427.90,5.34,388.08
2013,Bijapur / Vijayapura,RICE,0.10,9.78,2.00,1.35,612.70,0.31,3100.00
2013,Bijapur / Vijayapura,WHEAT,75.41,7376.26,2258.04,1018.83,612.70,75.89,1006.37
2013,Bijapur / Vijayapura,SORGHUM ,282.10,13796.86,4223.53,2858.48,612.70,313.28,1110.53
2013,Bijapur / Vijayapura,PEARL MILLET,96.35,3141.50,961.68,650.87,612.70,99.90,1036.84
2013,Bijapur / Vijayapura,MAIZE,156.53,15311.05,4687.05,2114.80,612.70,551.00,3520.09
2013,Bijapur / Vijayapura,FINGER MILLET,0.00,0.00,0.00,0.00,612.70,0.00,0.00
2013,Bijapur / Vijayapura,BARLEY,0.00,0.00,0.00,0.00,612.70,0.00,0.00
2013,Bijapur / Vijayapura,CHICKPEA,228.66,3727.75,4564.58,1544.65,612.70,152.16,665.44
2013,Bijapur / Vijayapura,PIGEON PEA,184.70,3011.08,3687.04,1247.69,612.70,172.69,934.98
2013,Bijapur / Vijayapura,MINOR PULSES,54.65,890.94,1090.94,369.17,612.70,26.62,487.10
2013,Bijapur / Vijayapura,GROUNDNUT,62.58,1020.21,1249.24,422.74,612.70,53.39,853.15
2013,Bijapur / Vijayapura,SESAMUM,1.39,28.33,34.68,35.21,612.70,0.44,316.55
2013,Bijapur / Vijayapura,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,612.70,0.00,0.00
2013,Bijapur / Vijayapura,SAFFLOWER,4.17,84.98,104.05,105.64,612.70,1.23,294.96
2013,Bijapur / Vijayapura,CASTOR,0.00,0.00,0.00,0.00,612.70,0.00,0.00
2013,Bijapur / Vijayapura,LINSEED,2.84,138.90,28.35,19.18,612.70,0.60,211.27
2013,Bijapur / Vijayapura,SUNFLOWER,107.60,5262.47,3221.92,1090.30,612.70,58.67,545.26
2013,Bijapur / Vijayapura,SOYABEAN,3.01,49.07,60.09,20.33,612.70,3.61,1199.34
2013,Bijapur / Vijayapura,OILSEEDS,177.09,2887.02,3535.13,1196.29,612.70,107.30,605.91
2013,Bijapur / Vijayapura,SUGARCANE,131.85,24181.80,7369.69,9797.47,612.70,1245.89,9449.30
2014,Bijapur / Vijayapura,RICE,0.08,7.46,1.66,1.34,596.30,0.23,2875.00
2014,Bijapur / Vijayapura,WHEAT,76.95,7172.15,2391.79,1293.07,596.30,91.28,1186.22
2014,Bijapur / Vijayapura,SORGHUM ,250.61,11679.10,3894.77,3158.45,596.30,238.50,951.68
2014,Bijapur / Vijayapura,PEARL MILLET,70.83,2200.58,733.85,595.12,596.30,61.57,869.26
2014,Bijapur / Vijayapura,MAIZE,134.09,12497.90,4167.83,2253.26,596.30,466.08,3475.87
2014,Bijapur / Vijayapura,FINGER MILLET,0.00,0.00,0.00,0.00,596.30,0.00,0.00
2014,Bijapur / Vijayapura,BARLEY,0.00,0.00,0.00,0.00,596.30,0.00,0.00
2014,Bijapur / Vijayapura,CHICKPEA,262.89,4083.79,5447.49,2208.81,596.30,134.66,512.23
2014,Bijapur / Vijayapura,PIGEON PEA,193.46,3005.25,4008.79,1625.46,596.30,117.45,607.10
2014,Bijapur / Vijayapura,MINOR PULSES,37.64,584.71,779.96,316.25,596.30,7.79,206.96
2014,Bijapur / Vijayapura,GROUNDNUT,68.69,1067.05,1423.36,577.14,596.30,55.54,808.56
2014,Bijapur / Vijayapura,SESAMUM,0.49,9.51,12.69,15.44,596.30,0.12,244.90
2014,Bijapur / Vijayapura,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,596.30,0.00,0.00
2014,Bijapur / Vijayapura,SAFFLOWER,3.52,68.35,91.17,110.91,596.30,1.33,377.84
2014,Bijapur / Vijayapura,CASTOR,0.00,0.00,0.00,0.00,596.30,0.00,0.00
2014,Bijapur / Vijayapura,LINSEED,2.63,122.57,27.25,22.10,596.30,0.63,239.54
2014,Bijapur / Vijayapura,SUNFLOWER,100.37,4677.51,3119.73,1264.97,596.30,53.75,535.52
2014,Bijapur / Vijayapura,SOYABEAN,2.51,38.99,52.01,21.09,596.30,2.40,956.18
2014,Bijapur / Vijayapura,OILSEEDS,174.62,2712.59,3618.40,1467.16,596.30,100.81,577.31
2014,Bijapur / Vijayapura,SUGARCANE,142.73,24943.50,8281.24,13191.44,596.30,1414.86,9912.84
2015,Bijapur / Vijayapura,RICE,0.08,8.46,1.71,0.80,456.10,0.23,2875.00
2015,Bijapur / Vijayapura,WHEAT,73.96,7817.85,2372.24,742.32,456.10,56.56,764.74
2015,Bijapur / Vijayapura,SORGHUM ,287.59,15199.67,4612.18,2164.84,456.10,191.78,666.85
2015,Bijapur / Vijayapura,PEARL MILLET,36.06,1270.56,385.54,180.96,456.10,14.40,399.33
2015,Bijapur / Vijayapura,MAIZE,84.51,8933.02,2710.63,848.20,456.10,225.90,2673.06
2015,Bijapur / Vijayapura,FINGER MILLET,0.00,0.00,0.00,0.00,456.10,0.00,0.00
2015,Bijapur / Vijayapura,BARLEY,0.00,0.00,0.00,0.00,456.10,0.00,0.00
2015,Bijapur / Vijayapura,CHICKPEA,455.09,8017.45,9731.24,2283.80,456.10,139.98,307.59
2015,Bijapur / Vijayapura,PIGEON PEA,140.25,2470.83,2998.98,703.82,456.10,40.84,291.19
2015,Bijapur / Vijayapura,MINOR PULSES,28.32,498.92,605.57,142.12,456.10,2.02,71.19
2015,Bijapur / Vijayapura,GROUNDNUT,51.11,900.42,1092.89,256.49,456.10,33.37,652.91
2015,Bijapur / Vijayapura,SESAMUM,0.60,13.21,16.04,11.29,456.10,0.15,250.00
2015,Bijapur / Vijayapura,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,456.10,0.00,0.00
2015,Bijapur / Vijayapura,SAFFLOWER,14.92,328.56,398.80,280.78,456.10,1.32,88.47
2015,Bijapur / Vijayapura,CASTOR,0.00,0.00,0.00,0.00,456.10,0.00,0.00
2015,Bijapur / Vijayapura,LINSEED,3.49,184.45,37.31,17.51,456.10,0.40,114.61
2015,Bijapur / Vijayapura,SUNFLOWER,74.57,3941.16,2391.81,561.33,456.10,25.58,343.03
2015,Bijapur / Vijayapura,SOYABEAN,1.89,33.30,40.41,9.48,456.10,2.06,1086.59
2015,Bijapur / Vijayapura,OILSEEDS,146.91,2588.16,3141.39,737.25,456.10,0.00,0.00
2015,Bijapur / Vijayapura,SUGARCANE,137.93,27336.97,8258.25,7614.00,456.10,1123.51,8145.45
2016,Bijapur / Vijayapura,RICE,0.03,3.18,0.73,0.45,477.00,0.09,2774.19
2016,Bijapur / Vijayapura,WHEAT,56.13,5949.43,2059.94,839.59,477.00,59.82,1065.77
2016,Bijapur / Vijayapura,SORGHUM ,194.13,10288.29,3562.24,2177.84,477.00,140.53,723.91
2016,Bijapur / Vijayapura,PEARL MILLET,72.49,2561.16,886.78,542.15,477.00,81.99,1131.15
2016,Bijapur / Vijayapura,MAIZE,128.67,13638.22,4722.13,1924.64,477.00,480.53,3734.72
2016,Bijapur / Vijayapura,FINGER MILLET,0.00,0.00,0.00,0.00,477.00,0.00,0.00
2016,Bijapur / Vijayapura,BARLEY,0.00,0.00,0.00,0.00,477.00,0.00,0.00
2016,Bijapur / Vijayapura,CHICKPEA,263.77,4659.66,6453.49,1972.73,477.00,123.89,469.70
2016,Bijapur / Vijayapura,PIGEON PEA,426.19,7528.91,10427.31,3187.47,477.00,359.56,843.65
2016,Bijapur / Vijayapura,MINOR PULSES,57.99,1024.43,1418.80,433.71,477.00,12.92,222.78
2016,Bijapur / Vijayapura,GROUNDNUT,69.98,1236.24,1712.16,523.38,477.00,64.58,922.85
2016,Bijapur / Vijayapura,SESAMUM,0.44,9.72,13.46,12.34,477.00,0.25,568.85
2016,Bijapur / Vijayapura,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,477.00,0.00,0.00
2016,Bijapur / Vijayapura,SAFFLOWER,1.33,29.37,40.68,37.30,477.00,0.19,139.64
2016,Bijapur / Vijayapura,CASTOR,0.00,0.00,0.00,0.00,477.00,0.00,0.00
2016,Bijapur / Vijayapura,LINSEED,1.75,92.74,21.41,13.09,477.00,0.08,46.31
2016,Bijapur / Vijayapura,SUNFLOWER,56.28,2982.66,2065.45,631.38,477.00,32.90,584.61
2016,Bijapur / Vijayapura,SOYABEAN,3.95,69.78,96.64,29.54,477.00,3.95,998.48
2016,Bijapur / Vijayapura,OILSEEDS,0.00,0.00,0.00,0.00,477.00,0.00,0.00
2016,Bijapur / Vijayapura,SUGARCANE,123.49,24542.20,8459.78,10159.38,477.00,878.23,7111.60
2017,Bijapur / Vijayapura,RICE,0.03,3.27,0.68,0.50,525.00,0.09,2866.67
2017,Bijapur / Vijayapura,WHEAT,68.70,7490.18,2345.85,1149.35,525.00,79.05,1150.69
2017,Bijapur / Vijayapura,SORGHUM ,256.93,14006.20,4386.61,3223.82,525.00,269.57,1049.18
2017,Bijapur / Vijayapura,PEARL MILLET,47.58,1729.17,541.56,398.01,525.00,57.37,1205.75
2017,Bijapur / Vijayapura,MAIZE,113.44,12368.06,3873.56,1897.85,525.00,463.19,4083.32
2017,Bijapur / Vijayapura,FINGER MILLET,0.00,0.00,0.00,0.00,525.00,0.00,0.00
2017,Bijapur / Vijayapura,BARLEY,0.00,0.00,0.00,0.00,525.00,0.00,0.00
2017,Bijapur / Vijayapura,CHICKPEA,354.62,6443.88,8072.65,2966.39,525.00,257.42,725.92
2017,Bijapur / Vijayapura,PIGEON PEA,285.57,5189.16,6500.78,2388.79,525.00,175.61,614.96
2017,Bijapur / Vijayapura,MINOR PULSES,65.13,1183.49,1482.63,544.81,525.00,8.43,129.45
2017,Bijapur / Vijayapura,GROUNDNUT,76.21,1384.83,1734.86,637.50,525.00,79.17,1038.85
2017,Bijapur / Vijayapura,SESAMUM,0.37,8.40,10.53,11.61,525.00,0.35,946.38
2017,Bijapur / Vijayapura,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,525.00,0.00,0.00
2017,Bijapur / Vijayapura,SAFFLOWER,2.22,50.43,63.17,69.64,525.00,1.10,496.17
2017,Bijapur / Vijayapura,CASTOR,0.00,0.00,0.00,0.00,525.00,0.00,0.00
2017,Bijapur / Vijayapura,LINSEED,1.28,69.78,14.57,10.71,525.00,0.41,321.32
2017,Bijapur / Vijayapura,SUNFLOWER,50.41,2748.03,1721.32,632.52,525.00,50.65,1004.68
2017,Bijapur / Vijayapura,SOYABEAN,0.95,17.26,21.63,7.95,525.00,1.11,1170.71
2017,Bijapur / Vijayapura,OILSEEDS,0.00,0.00,0.00,0.00,525.00,0.00,0.00
2017,Bijapur / Vijayapura,SUGARCANE,104.12,21284.86,6636.59,9580.58,525.00,856.53,8226.66
1990,Bidar,RICE,19.71,8076.38,1420.06,988.59,612.70,19.17,972.60
1990,Bidar,WHEAT,10.48,362.78,128.81,18.98,1181.00,6.64,633.59
1990,Bidar,SORGHUM ,111.94,1937.50,687.94,152.01,1181.00,79.59,711.01
1990,Bidar,PEARL MILLET,12.76,147.24,52.28,11.55,1181.00,3.93,307.99
1990,Bidar,MAIZE,0.20,6.92,2.46,0.36,1181.00,0.30,1500.00
1990,Bidar,FINGER MILLET,0.00,0.00,0.00,0.00,1181.00,0.00,0.00
1990,Bidar,BARLEY,0.00,0.00,0.00,0.00,1181.00,0.00,0.00
1990,Bidar,CHICKPEA,41.49,239.38,339.98,37.56,1181.00,15.77,380.09
1990,Bidar,PIGEON PEA,41.69,240.53,341.62,37.74,1181.00,20.91,501.56
1990,Bidar,MINOR PULSES,89.05,513.77,729.69,80.62,1181.00,23.58,264.80
1990,Bidar,GROUNDNUT,11.79,68.02,96.61,10.67,1181.00,6.45,547.07
1990,Bidar,SESAMUM,15.67,113.01,160.50,53.20,1181.00,3.31,211.23
1990,Bidar,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,1181.00,0.00,0.00
1990,Bidar,SAFFLOWER,9.05,65.27,92.70,30.72,1181.00,4.84,534.81
1990,Bidar,CASTOR,0.00,0.00,0.00,0.00,1181.00,0.00,0.00
1990,Bidar,LINSEED,1.41,24.40,5.78,1.28,1181.00,0.17,120.57
1990,Bidar,SUNFLOWER,19.46,336.82,239.19,26.43,1181.00,8.67,445.53
1990,Bidar,SOYABEAN,0.03,0.17,0.25,0.03,1181.00,0.01,333.33
1990,Bidar,OILSEEDS,70.83,408.65,580.39,64.12,1181.00,24.99,352.82
1990,Bidar,SUGARCANE,24.35,1580.47,558.68,242.49,1181.00,203.58,8360.57
1990,Bidar,COTTON,3.77,108.75,38.62,8.53,1181.00,0.49,129.97
1991,Bidar,RICE,21.29,8527.47,1690.63,1412.42,596.30,8.35,392.20
1991,Bidar,WHEAT,5.93,200.97,90.10,8.69,624.00,4.54,765.60
1991,Bidar,SORGHUM ,105.00,1779.25,797.71,115.37,624.00,85.37,813.05
1991,Bidar,PEARL MILLET,10.79,121.89,54.65,7.90,624.00,3.70,342.91
1991,Bidar,MAIZE,0.15,5.08,2.28,0.22,624.00,0.44,2933.33
1991,Bidar,FINGER MILLET,0.00,0.00,0.00,0.00,624.00,0.00,0.00
1991,Bidar,BARLEY,0.00,0.00,0.00,0.00,624.00,0.00,0.00
1991,Bidar,CHICKPEA,19.75,111.56,200.06,14.47,624.00,5.95,301.27
1991,Bidar,PIGEON PEA,41.75,235.82,422.91,30.58,624.00,26.50,634.73
1991,Bidar,MINOR PULSES,97.65,551.57,989.16,71.53,624.00,43.00,440.35
1991,Bidar,GROUNDNUT,7.87,44.45,79.72,5.76,624.00,2.56,325.29
1991,Bidar,SESAMUM,14.71,103.86,186.26,40.41,624.00,4.18,284.16
1991,Bidar,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,624.00,0.00,0.00
1991,Bidar,SAFFLOWER,6.61,46.67,83.70,18.16,624.00,3.07,464.45
1991,Bidar,CASTOR,0.00,0.00,0.00,0.00,624.00,0.00,0.00
1991,Bidar,LINSEED,0.49,8.30,2.48,0.36,624.00,0.06,122.45
1991,Bidar,SUNFLOWER,21.84,370.08,331.85,24.00,624.00,9.58,438.64
1991,Bidar,SOYABEAN,0.00,0.00,0.00,0.00,624.00,0.00,0.00
1991,Bidar,OILSEEDS,64.32,363.31,651.54,47.11,624.00,20.92,325.25
1991,Bidar,SUGARCANE,24.62,1564.47,698.30,198.37,624.00,140.35,5700.65
1991,Bidar,COTTON,3.76,106.19,47.61,6.89,624.00,0.51,135.64
1992,Bidar,RICE,18.01,7362.73,1388.85,694.31,456.10,14.37,797.89
1992,Bidar,WHEAT,6.13,170.22,90.93,5.71,734.00,5.12,835.24
1992,Bidar,SORGHUM ,131.04,1819.42,971.90,91.54,734.00,163.18,1245.27
1992,Bidar,PEARL MILLET,12.83,118.76,63.44,5.98,734.00,4.16,324.24
1992,Bidar,MAIZE,0.44,12.22,6.53,0.41,734.00,1.36,3090.91
1992,Bidar,FINGER MILLET,0.00,0.00,0.00,0.00,734.00,0.00,0.00
1992,Bidar,BARLEY,0.00,0.00,0.00,0.00,734.00,0.00,0.00
1992,Bidar,CHICKPEA,26.10,120.79,258.11,12.16,734.00,10.06,385.44
1992,Bidar,PIGEON PEA,44.80,207.34,443.03,20.86,734.00,16.43,366.74
1992,Bidar,MINOR PULSES,98.77,457.12,976.75,46.00,734.00,60.93,616.89
1992,Bidar,GROUNDNUT,7.40,34.25,73.18,3.45,734.00,3.60,486.49
1992,Bidar,SESAMUM,13.76,79.60,170.09,24.03,734.00,4.94,359.01
1992,Bidar,RAPESEEN & MUSTARD,0.00,0.00,0.00,0.00,734.00,0.00,0.00
1992,Bidar,SAFFLOWER,7.26,42.00,89.74,12.68,734.00,5.79,797.52
1992,Bidar,CASTOR,0.00,0.00,0.00,0.00,734.00,0.00,0.00
1992,Bidar,LINSEED,0.45,6.25,2.23,0.21,734.00,0.06,133.33
1992,Bidar,SUNFLOWER,24.97,346.69,370.40,17.44,734.00,8.44,338.01
1992,Bidar,SOYABEAN,0.00,0.00,0.00,0.00,734.00,0.00,0.00
1992,Bidar,OILSEEDS,65.82,304.62,650.90,30.65,734.00,24.21,367.82
1992,Bidar,SUGARCANE,20.99,1092.88,581.20,107.53,734.00,105.68,5034.78
1992,Bidar,COTTON,3.92,90.71,48.46,4.56,734.00,0.47,119.90
1993,Bidar,RICE,15.66,6129.15,1254.74,828.23,712.30,9.54,609.20
1993,Bidar,WHEAT,6.76,232.40,66.35,5.84,712.30,4.82,713.02
1993,Bidar,SORGHUM ,119.95,2061.83,588.63,77.66,712.30,141.22,1177.32
1993,Bidar,PEARL MILLET,12.81,146.79,41.91,5.53,712.30,7.66,597.97
1993,Bidar,MAIZE,0.29,9.97,2.85,0.25,712.30,0.71,2448.28
1993,Bidar,FINGER MILLET,0.00,0.00,0.00,0.00,712.30,0.00,0.00
1993,Bidar,BARLEY,0.00,0.00,0.00,0.00,712.30,0.00,0.00
1993,Bidar,CHICKPEA,31.74,181.86,207.68,13.70,712.30,15.65,493.07
1993,Bidar,PIGEON PEA,48.51,277.95,317.41,20.94,712.30,40.87,842.51
1993,Bidar,MINOR PULSES,103.14,590.96,674.86,44.52,712.30,59.10,573.01
1993,Bidar,GROUNDNUT,5.26,30.14,34.42,2.27,712.30,4.17,792.78
1993,Bidar,SESAMUM,12.39,88.74,101.34,20.05,712.30,4.85,391.44
1993,Bidar,RAPESEEN & MUSTARD,0.01,0.17,0.05,0.00,712.30,0.00,0.00
1993,Bidar,SAFFLOWER,10.00,71.62,81.79,16.19,712.30,6.71,671.00
1993,Bidar,CASTOR,0.00,0.00,0.00,0.00,712.30,0.00,0.00
